order_id,order_purchase_timestamp,customer_state,payment_type,payment_value,product_category_name,price
17158b7ebb079668a6f21a5660ec6e83,"2018-02-04 19:54:07",MG,credit_card,46.82,utilidades_domesticas,29.9
090353bbd0b20f65c374b389aa15dcf4,"2018-07-24 19:26:30",MG,boleto,120.98,ferramentas_jardim,97.5
0670e42d70788dc30446908644d4cd74,"2018-02-22 11:41:40",RS,credit_card,150.14,esporte_lazer,59.9
0670e42d70788dc30446908644d4cd74,"2018-02-22 11:41:40",RS,credit_card,150.14,esporte_lazer,59.9
0489818f0b5863c095a7445ee35fd7f2,"2018-03-15 20:56:24",ES,credit_card,104.9,informatica_acessorios,81.4
1b462189eca41fdd61ad58561176b49c,"2018-01-11 09:46:16",SP,boleto,88.01,beleza_saude,34.9
158263d44a3e5ae322126338c7776dea,"2018-01-05 09:35:30",MG,credit_card,112.82,beleza_saude,99.99
0f980ae5eab9825b34c18c945956220e,"2017-04-25 15:24:09",SC,credit_card,79.61,beleza_saude,64.99
08f5487befe25744feabb3203a4dc09b,"2018-02-27 18:26:39",SC,boleto,48.69,informatica_acessorios,31.9
21577126c19bf11a0b91592e5844ba78,"2018-03-16 00:14:19",RJ,voucher,7.11,agro_industria_e_comercio,57
20343beb23f60b10de8ede4f709752cb,"2017-10-11 14:15:48",SP,credit_card,66.78,relogios_presentes,59
1f87ac3f856bae9e742538bc551bdf5b,"2017-10-27 12:38:18",SP,credit_card,425.51,moveis_escritorio,194.99
1f87ac3f856bae9e742538bc551bdf5b,"2017-10-27 12:38:18",SP,credit_card,425.51,moveis_escritorio,194.99
0ff4f1ed797bbfac9a16714dfa5162aa,"2018-02-26 12:58:20",RJ,credit_card,354.08,automotivo,329.9
0f6ca8c1fe7561766aaaf3f6e2011654,"2018-04-11 14:51:31",SP,boleto,70.14,beleza_saude,58.99
1b68cfcb862b5d454c4812021edbe3b4,"2018-07-17 20:51:27",PR,credit_card,268.84,utilidades_domesticas,249
1d04b765ffb9fa87d403662637c984f6,"2018-04-13 08:46:34",PA,credit_card,116.6,utilidades_domesticas,78
114b220ff080617e99d21cb8549b7433,"2018-06-29 20:26:56",SP,credit_card,68.05,construcao_ferramentas_construcao,55
0ebfe9a26193534976676159811310dd,"2017-08-11 17:27:16",RS,credit_card,153.14,utilidades_domesticas,59.9
0ebfe9a26193534976676159811310dd,"2017-08-11 17:27:16",RS,credit_card,153.14,utilidades_domesticas,59.9
026a8d09914c519feb34944477b6bd41,"2017-08-27 12:57:14",MG,credit_card,55.58,moveis_decoracao,35.99
0b461bff8323f6fec51ec6254a81d562,"2018-06-22 12:48:41",SP,boleto,20.19,beleza_saude,11.9
15341b05d64b1a27163a196767a80afe,"2018-03-24 11:41:24",GO,credit_card,606.08,pet_shop,530
1606a97aa8d4a52d6d2c6467eeb5f4c0,"2018-08-06 11:46:04",SP,boleto,135,casa_construcao,119.85
1b8b690d422116abd9e63afdd49dc279,"2018-05-05 14:48:34",GO,credit_card,818.4,eletrodomesticos_2,750
23bd3ea8478099ea89638b5514a1198b,"2018-03-03 00:42:02",SP,credit_card,42.06,informatica_acessorios,30.21
125380a45478fae5bd5466553f2ed928,"2018-08-18 22:41:34",RS,credit_card,76.07,cama_mesa_banho,52.9
12e8c054bdee17bfc0fd3d92d8cbda10,"2017-10-16 01:21:34",PR,credit_card,89.17,esporte_lazer,72.9
2443aecfadead9c6df5d80d063925e25,"2017-05-30 12:05:05",PI,boleto,1150.8,bebes,799.99
01d2fc3e47376926a97ae795036db093,"2018-06-27 21:20:18",SP,boleto,47.54,beleza_saude,34
0a671900301b8fcb176e26d685aa7fb2,"2017-10-31 21:42:47",SP,boleto,73.62,construcao_ferramentas_construcao,64.9
062fb51d4257a8a7ef0bb5df1becde54,"2018-01-12 13:14:51",MG,credit_card,37,pet_shop,21.9
13b32cf595a5b647550ed0e6f4f11415,"2018-05-19 11:30:16",SP,credit_card,98.15,instrumentos_musicais,59.9
20addc4c26c3dff0ea76ca5704d102d5,"2017-08-10 19:34:55",PE,boleto,184.52,brinquedos,52.9
20addc4c26c3dff0ea76ca5704d102d5,"2017-08-10 19:34:55",PE,boleto,184.52,brinquedos,52.9
0113affd907a209209ab08413bb54226,"2018-07-09 20:46:49",TO,credit_card,186.1,beleza_saude,122.99
00b47ee856118583dbec7d1f9b18d847,"2018-03-26 19:58:48",DF,credit_card,28.88,eletronicos,13.65
1d0179e06d705c4c8b0cccd7c58c30cb,"2017-11-03 22:32:42",SP,credit_card,98.9,papelaria,40
00f6dbc6195397197ee147ee45607a2c,"2017-05-01 17:23:57",SP,boleto,64.42,telefonia,49.9
0ac4a31679b7cc92b7f6cb3684f55e2c,"2017-08-19 15:28:33",MG,credit_card,68.04,moveis_decoracao,51.92
1b56eac6a1af4ad14e269f7639592b6d,"2017-04-15 15:28:36",MA,credit_card,81.88,perfumaria,56.99
0b937678b38558c4fec110aed9d5f8ac,"2017-11-20 19:25:48",SP,boleto,133.86,esporte_lazer,120
18917193c2d4f159daff7df3b208d22e,"2018-02-18 19:05:11",SP,boleto,34.84,informatica_acessorios,22.99
214a42323dd7ec45504d319315a1386b,"2018-06-08 17:05:16",SP,credit_card,220.03,papelaria,72
1eecd2bcaafb81b8fa1c0c28d3de1f32,"2018-05-26 15:41:19",RS,credit_card,154.28,cama_mesa_banho,119.9
2313fc14bc3187d0691674f1016242d9,"2018-06-23 23:28:03",MA,credit_card,44.86,telefonia,21.99
0a4c05d2e1ae812a342af2f5c9a34b36,"2018-07-31 13:55:19",SP,boleto,171.09,relogios_presentes,58
19f9ab36cda8d833cc1ea61fa046030d,"2017-05-25 16:09:40",RJ,credit_card,940.78,informatica_acessorios,217.91
23628e1dadb5e31443d876fdd2e2893c,"2017-08-09 16:43:18",SP,credit_card,136.37,brinquedos,119.9
050c32bac1e923fa3406fdedf75feb89,"2018-03-05 12:04:09",RS,credit_card,215.64,moveis_escritorio,169.99
2017c51dd36023cb764747debc340314,"2018-05-18 12:42:03",PR,boleto,42.12,moveis_decoracao,29.99
23bab630b11eed4b31aaa2edd31ba773,"2017-08-05 14:12:12",RJ,credit_card,44.88,market_place,62.8
16547d000ee8f177f45827613e2a17f3,"2017-03-21 21:16:22",RS,credit_card,70.08,telefonia,18.99
1864e41539736858aa1100d27cf3f34c,"2018-02-22 19:57:36",SP,credit_card,186.96,cama_mesa_banho,79.9
1864e41539736858aa1100d27cf3f34c,"2018-02-22 19:57:36",SP,credit_card,186.96,cama_mesa_banho,79.9
0402c01cc0985160e52a67f202177b78,"2017-09-26 12:48:14",SP,boleto,70.72,beleza_saude,58.99
03720fdc92032ee4abd471d172006ab0,"2018-08-05 21:34:54",MG,credit_card,143.49,moveis_sala,99
21577126c19bf11a0b91592e5844ba78,"2018-03-16 00:14:19",RJ,voucher,4.65,agro_industria_e_comercio,57
08d27643b4ade2434f167dc1ba237b4b,"2018-02-10 20:50:32",SP,credit_card,94.31,cama_mesa_banho,81.4
040f214f2ec8be892fee452b52a96f1f,"2017-11-01 15:52:21",SP,credit_card,217.64,cool_stuff,199
1544c3a5e5f00c3c65b8a7d5b83d7b04,"2017-11-02 14:14:52",SP,credit_card,93.36,automotivo,70
1239c47cd51a11ce6c5b16e84517626f,"2018-05-14 20:30:36",SP,boleto,223.27,esporte_lazer,209.9
1cda18d2a64c5cbb986e64a2d8030dec,"2017-03-22 01:09:40",BA,debit_card,217.72,perfumaria,198.9
0f3fa3a2cb34840acd1e3d0fc1b95382,"2017-12-29 08:15:09",ES,boleto,315.84,relogios_presentes,299
246840373d06acdce224acc218f73c66,"2018-07-17 23:05:11",SP,credit_card,55.86,esporte_lazer,42.9
1c4b050b03674a68df8780c156a1e117,"2018-06-27 16:40:20",MG,credit_card,73.4,cama_mesa_banho,49.9
1017e188d93cee2c3292c71a98dbec38,"2017-04-20 17:17:29",SC,credit_card,97.46,cama_mesa_banho,143.99
1e89e2312f1a1fd948c615602f200480,"2018-06-29 22:00:43",SP,boleto,83.06,cama_mesa_banho,69
162b56a349cbc23e6ff66357119607d1,"2017-06-26 12:40:35",RS,boleto,58.09,pet_shop,42.99
17ab3523ccdc39226b04bbdd9bbceaad,"2018-02-17 18:53:56",SC,credit_card,30.1,eletronicos,15
17ba08ab21ccbb0c886139aa8557ca7a,"2018-03-26 10:42:45",RS,credit_card,229.78,eletronicos,97.9
17ba08ab21ccbb0c886139aa8557ca7a,"2018-03-26 10:42:45",RS,credit_card,229.78,eletronicos,97.9
12661e88e7fb495c59a6db6050546e4d,"2017-11-24 23:22:56",ES,credit_card,675.01,cool_stuff,610
0f1e7409f75f39dd6de647d802dd1094,"2018-04-03 00:09:27",SP,credit_card,58.16,bebes,48.9
0886f12bc4f3770e8660c836cd58abbd,"2017-08-14 14:05:00",RS,credit_card,236.21,utilidades_domesticas,209.9
2140d49aa405c7c344212e78351fef98,"2017-02-08 10:07:23",PR,credit_card,23.99,telefonia,9.88
0c53c83ddb6fc0f6d915cda471c0aee5,"2017-08-29 20:50:49",MG,credit_card,334.46,beleza_saude,315
0e1bac945331ee7ac2676eaec01b8fc4,"2017-03-22 17:26:40",AL,credit_card,220.74,perfumaria,198.9
181728774174bd10684323a6cd0759b1,"2018-01-11 14:50:37",SP,boleto,102.64,papelaria,89
19ad2d72d688eca2dc11bf19bc9ffcf2,"2018-02-20 20:41:50",SC,credit_card,51.69,utilidades_domesticas,34.9
0e947809a364825d9cd3af9fe3197074,"2018-07-30 12:19:23",SP,credit_card,124.54,perfumaria,104.9
0803296b40e2392a6d35771832ca1d7a,"2017-03-09 10:36:58",MG,debit_card,56.52,casa_conforto,42
17318780f22a9e85b5173c75768b4db1,"2018-03-26 22:13:38",SP,credit_card,70.14,beleza_saude,58.99
1a64643317da0457d3f145fab8734b22,"2017-09-09 03:24:19",PE,boleto,79.8,beleza_saude,58.99
16cc0fe71527d13426bdbe29205b2053,"2017-08-28 20:24:53",SP,credit_card,101.12,climatizacao,89
044c27c9fb6d9b51bba0efa1fd726c97,"2018-04-05 15:25:53",SP,boleto,103,beleza_saude,87.51
23922a8d5cf1517d181d87c134bdb162,"2017-09-14 10:22:06",RJ,credit_card,232.06,informatica_acessorios,98.9
23922a8d5cf1517d181d87c134bdb162,"2017-09-14 10:22:06",RJ,credit_card,232.06,informatica_acessorios,98.9
1efe916e0147732877ae7c2ae6a245ba,"2018-04-24 14:39:42",AL,credit_card,856.89,eletrodomesticos_2,750
21fba9f048e9bc341bb296a44d7e5b2e,"2017-11-18 21:52:08",SP,credit_card,68.8,utilidades_domesticas,39.9
0070092bb6004faafa287e5fc35971e9,"2017-07-25 11:42:58",SP,credit_card,163.06,brinquedos,149
249e497dd267cc393437ed057a09386d,"2017-05-02 13:41:42",MG,credit_card,255.85,bebes,240
18ca340d8c5cef7fba3c9c18efce43e9,"2017-02-17 14:18:10",MG,boleto,33.42,telefonia,18.9
0e4ec64e6128e64544f0c316b5f5657a,"2017-11-09 12:26:19",SP,credit_card,70.72,beleza_saude,58.99
20efd9f000215e0bbefcf087e8cf3d61,"2017-06-06 23:09:17",MG,credit_card,74.19,beleza_saude,59.99
15b00f1a7877ceb1dbcfde56e50359f5,"2018-01-22 09:26:07",MG,credit_card,106.87,informatica_acessorios,89.8
03b70c61372aebf257ccfacc6ca0aa58,"2018-05-13 15:50:44",SP,credit_card,876.82,portateis_casa_forno_e_cafe,858.9
0c2c52fb29b2957f1e4a1e055bcfb5f5,"2018-01-10 23:36:12",MG,credit_card,387,moveis_decoracao,370
1222dd8e203987d55f99c5552d41746e,"2017-09-11 15:36:42",TO,credit_card,166.87,moveis_escritorio,129.94
214f01607529c68623e62bcf73e8397f,"2017-10-20 14:08:15",SP,boleto,403.27,bebes,388
03053b1cb20006c7f8160754d56f4f6f,"2018-02-19 13:18:57",RJ,credit_card,54.01,fashion_bolsas_e_acessorios,37.9
17e474ff1065f1a6ae77b42169d8c451,"2017-09-15 11:22:39",SC,boleto,174.36,papelaria,69
2353193a857232c5eb9a7604fc505089,"2017-11-28 18:51:49",ES,credit_card,291.57,relogios_presentes,274.9
2372d0c3ea71f023b269f1c1ba34f675,"2018-08-08 17:42:30",SP,credit_card,105.7,cama_mesa_banho,39
04e289ce03d58b279959796d73dee219,"2017-07-28 08:29:08",SP,credit_card,47,bebes,32.9
10f70d48b35870bdaaafca92fe51a573,"2018-01-04 12:45:51",SP,credit_card,93.01,eletronicos,79.9
1ccd1537ab2eaa0587bf7495f32473a8,"2018-01-18 20:46:23",SP,credit_card,72.98,cama_mesa_banho,59.9
171c9f9a5667b0bea55d8b78c27bc5bd,"2017-07-18 09:57:34",RJ,credit_card,95.22,cama_mesa_banho,79.9
115778b69ef3f8bece387ae594bcecba,"2018-02-17 11:00:31",SP,credit_card,111.19,relogios_presentes,99
1257e20a360aff14dfaa811bc8e50e09,"2018-07-04 21:00:38",SC,credit_card,48.3,telefonia,29.99
02ce7f70a5c7a6b04c29a98b061d68b7,"2017-06-05 21:47:24",SP,credit_card,387.49,brinquedos,329.9
1cdc5514158935d7bd408f33538ce130,"2017-11-08 10:43:15",SP,boleto,44.73,instrumentos_musicais,34.99
2405d4b16cb4edad76ffbf3723f58423,"2017-11-16 21:48:51",SP,boleto,31.77,beleza_saude,23.99
10f809105e097213525169c1cba5c5cd,"2018-08-09 14:34:22",RJ,credit_card,28.47,utilidades_domesticas,20.9
1017e188d93cee2c3292c71a98dbec38,"2017-04-20 17:17:29",SC,credit_card,67.62,cama_mesa_banho,143.99
0bece47d86c4c6000ca551001a15669d,"2017-10-11 11:04:43",RS,boleto,206.97,informatica_acessorios,59.9
0bece47d86c4c6000ca551001a15669d,"2017-10-11 11:04:43",RS,boleto,206.97,informatica_acessorios,59.9
0bece47d86c4c6000ca551001a15669d,"2017-10-11 11:04:43",RS,boleto,206.97,informatica_acessorios,59.9
0f9cc7808799d149c260814488be8e26,"2018-03-11 22:23:57",PR,credit_card,68.13,esporte_lazer,49.9
1313a242a48f98101da4d48b310bf517,"2017-10-16 15:39:02",GO,credit_card,148.15,cool_stuff,129.99
1ab81205bd97428adba5715c92dae13a,"2018-05-13 15:41:30",SP,credit_card,876.82,portateis_casa_forno_e_cafe,858.9
0347e77ba3ffb1d21339231e1f882b5c,"2018-02-05 17:50:42",SP,credit_card,165.04,informatica_acessorios,69.9
0347e77ba3ffb1d21339231e1f882b5c,"2018-02-05 17:50:42",SP,credit_card,165.04,informatica_acessorios,69.9
0ce50541293dbe475fde11c04962e953,"2018-02-07 11:31:06",RJ,credit_card,35.68,eletronicos,19.89
0766586a37a3ceaf9623fdedcb51240f,"2018-04-26 00:39:22",DF,credit_card,213.77,automotivo,189.9
01dbd2da9b685e6d444416f7825d0931,"2017-10-04 22:21:13",RS,credit_card,48.7,fashion_bolsas_e_acessorios,33.6
03eba6d9fef8f5b3e811d4b5a7cca9cd,"2018-02-08 20:09:44",MG,credit_card,102.83,cama_mesa_banho,84.99
192de94c5d82086caf648552314731ad,"2018-04-20 09:31:43",SP,credit_card,86.58,esporte_lazer,35.9
192de94c5d82086caf648552314731ad,"2018-04-20 09:31:43",SP,credit_card,86.58,esporte_lazer,35.9
045abe3dd2d7c962b78a446b053238a6,"2018-03-10 12:51:18",PI,credit_card,222.89,bebes,169.9
048cc42e03ca8d43c729adf6962cb348,"2017-11-16 21:28:00",SP,credit_card,24.68,perfumaria,16.9
181777e7d3379b0f81d408dfa33487f1,"2017-11-26 13:10:35",SP,credit_card,46.37,eletroportateis,33
0b40648d6c533ac73822cb32caf5cfa3,"2017-08-15 11:08:17",AL,credit_card,136.5,malas_acessorios,114.9
123eb6c42fb774382bf82e6a332af592,"2018-02-25 15:54:36",SP,credit_card,37.27,beleza_saude,23.9
1bf96d65e405802ae7b8a8e176b0b3e6,"2018-07-22 00:08:01",RJ,boleto,50.35,relogios_presentes,35
1d41ac5f5e6002b984d0c8609f0019e3,"2018-04-01 11:08:04",PR,credit_card,38.07,utilidades_domesticas,18.75
21577126c19bf11a0b91592e5844ba78,"2018-03-16 00:14:19",RJ,voucher,2.35,agro_industria_e_comercio,57
211635839640ec89714ed4410c5d9eea,"2018-05-27 16:00:16",SP,credit_card,33.16,telefonia,25.77
1f0ab4d9a83fe935e1e0bf1061890186,"2018-03-19 21:52:58",SP,credit_card,27.19,construcao_ferramentas_jardim,14.4
042f96d01e1471ebf86650ae185a0746,"2018-06-17 01:28:58",SP,voucher,23.29,telefonia,15.9
029b2daf51dda061aeb1cf32c9306db7,"2018-08-06 16:20:23",SP,credit_card,48.21,pet_shop,29.9
011c899816ea29773525bd3322dbb6aa,"2018-04-30 15:02:34",RJ,boleto,99.9,relogios_presentes,99.9
1996623a04f4179e755f57dbcb67d5b3,"2018-05-07 17:39:18",GO,credit_card,119.96,perfumaria,105
16a7204d840d81ed38a60b9539607280,"2018-02-27 22:16:25",BA,credit_card,282.98,moveis_decoracao,229
19f395a57cae29f6cc7413119e0b45dd,"2017-06-04 10:49:43",PR,credit_card,66.01,moveis_decoracao,49.9
01ba72e24cf883d74c5479c0a626c740,"2017-01-17 19:55:40",RJ,boleto,59.12,esporte_lazer,44.6
21577126c19bf11a0b91592e5844ba78,"2018-03-16 00:14:19",RJ,voucher,4.39,agro_industria_e_comercio,57
1e219f956f9c6addbb50e09227473228,"2017-11-28 18:13:33",SP,credit_card,100.18,esporte_lazer,78.97
16c96dd4350d02d1890b8b7fd141da9a,"2018-04-25 02:15:01",SP,credit_card,289.83,brinquedos,275
18e83381f06c519894068bc3434fb638,"2017-07-04 18:56:33",SP,credit_card,118.41,informatica_acessorios,109.9
041cba819a99569f87996b65b73ea82e,"2018-03-18 00:19:20",DF,credit_card,38.15,beleza_saude,23.99
1d52ba7197c7acebbb4f826f6585536f,"2017-02-13 18:32:55",RJ,credit_card,286.09,informatica_acessorios,269
04ebe10a05b6cb445e27b34f29a01c1a,"2018-08-17 09:54:22",SP,boleto,153.1,beleza_saude,122.99
210c564437a3ed150b4ac174eb4282fa,"2017-07-25 21:16:30",SP,credit_card,27.77,beleza_saude,19.99
03d0e68d9f396f3c4e69dbbb0abc3564,"2018-01-24 09:22:03",RJ,boleto,61,brinquedos,46.9
1cb3c680ddf904752646028ee22073a4,"2018-07-27 14:08:38",SP,credit_card,203.9,relogios_presentes,189
0bd044f3b358bb88951e3ea66eadcc70,"2017-09-13 11:34:35",RJ,credit_card,21.14,perfumaria,56.99
21577126c19bf11a0b91592e5844ba78,"2018-03-16 00:14:19",RJ,voucher,11.33,agro_industria_e_comercio,57
107478e48c13dc0b39a379510464cd9d,"2018-04-26 08:42:36",SP,credit_card,84.24,beleza_saude,71.3
0f4ace47be2863cb7e7e547f32afbe2a,"2017-12-04 22:14:17",SP,credit_card,52.1,esporte_lazer,36.99
1c68c68cddc15f7e365dc53a0e91e8f5,"2017-10-29 00:30:11",SP,credit_card,84.77,esporte_lazer,76.49
138f3f66f9024197655880c8c010fd53,"2018-02-27 09:55:29",BA,credit_card,69.31,eletrodomesticos,52.5
16a8ed3100a70b46cf67125e6bb54fa8,"2018-03-20 17:11:23",ES,credit_card,40.94,beleza_saude,23.99
129c58b77c85a73933e98de57c705559,"2017-11-08 18:19:54",SP,credit_card,131.04,eletronicos,113
20e8735e683506f2f09e1a0e00f8114a,"2018-02-01 17:56:29",MG,boleto,487.86,moveis_escritorio,419.9
1b6ab77fb1ae705dfd81220651e0d7c1,"2017-05-02 11:31:55",SP,credit_card,53.52,fashion_bolsas_e_acessorios,39
0517a3e68dac3308995edca2144db36e,"2018-04-26 18:53:02",SE,credit_card,99.9,relogios_presentes,99.9
04af00b2ad7756ba45549af1e832d8da,"2017-12-05 21:01:20",SP,boleto,148.49,malas_acessorios,134.99
085c1b501f2aed6dc60955055e9567bd,"2018-03-23 20:43:35",BA,credit_card,50.05,telefonia,27.99
0fdf3166230480d0c55e5d70a2da40c2,"2018-01-26 18:43:05",RJ,credit_card,26.61,informatica_acessorios,27.9
1c38140d4542f0ac92eeafa89c9575c0,"2018-05-04 13:57:53",SP,boleto,36.78,fashion_bolsas_e_acessorios,23.99
0b1651a280049a50402bc56d50785c3c,"2017-09-28 13:13:18",RS,boleto,58.41,livros_interesse_geral,43.3
18d86dc05e56e4fe15bf2d5570ba8c4c,"2018-01-30 10:39:49",SP,credit_card,137.45,eletroportateis,119.9
05ca3bba2e4c3bc5c601b57af96cf3cf,"2017-01-27 14:24:28",RS,boleto,84.99,brinquedos,66.99
04f1689642ed3c3e45244d4f7b2fe731,"2018-08-20 12:05:01",MT,credit_card,280.89,beleza_saude,259.9
06e4e324b83309e575442446e34377d7,"2017-06-21 22:40:33",SP,boleto,122.6,malas_acessorios,99.9
025884a2189930178d9ba3b1c6d0f9ba,"2018-03-20 09:29:26",BA,credit_card,152.5,cama_mesa_banho,124.9
01677846a819fff5fc22d43d61e58367,"2018-05-03 10:12:15",RJ,credit_card,127.87,esporte_lazer,120
02623e799dcc1e41066ddfe4af591f24,"2017-12-06 08:47:32",DF,credit_card,68.11,beleza_saude,52.99
1c4b283e95602be28c975207016558f1,"2018-07-31 14:27:06",SP,boleto,37.83,telefonia,24.99
200553df452156c2fec1e8250369636c,"2017-12-03 00:07:54",RJ,credit_card,146.66,brinquedos,129.99
195070d2d0eb1da7d93b958bce36d1ef,"2017-02-08 05:56:31",SP,boleto,30.95,beleza_saude,19.99
0dfb6682877b58ca5105919c6cd2b741,"2017-06-04 14:38:36",GO,credit_card,58.09,pet_shop,42.99
0cae0419c5938004fa8b8dba302552d1,"2017-07-03 16:43:26",MA,boleto,61.05,esporte_lazer,39.9
110f190bf49ab04f3ead4f860570e902,"2017-10-03 15:46:55",SP,credit_card,92.11,informatica_acessorios,130
10f79c7ff9fb9b8ce494bd5f0357aa8f,"2018-03-18 10:44:02",RJ,credit_card,65.22,perfumaria,49.99
2502637317f775ba447bdb648a18f213,"2017-09-12 19:28:31",MG,credit_card,38.09,beleza_saude,23.99
03d409e5b5b19ae88c43b41b503fdc5f,"2017-09-04 16:49:14",SP,boleto,33.24,utilidades_domesticas,23.9
128e10d95713541c87cd1a2e48201934,"2017-08-15 18:29:31",SP,credit_card,37.77,utilidades_domesticas,29.99
0c9f8646d592c21c2015b929996427af,"2018-03-20 07:44:52",BA,boleto,56.96,brinquedos,34.9
0ab778cad17847f8538aa63accb88b27,"2017-11-26 22:56:15",RJ,credit_card,232.41,moveis_decoracao,59.8
0ab778cad17847f8538aa63accb88b27,"2017-11-26 22:56:15",RJ,credit_card,232.41,moveis_decoracao,59.8
0ab778cad17847f8538aa63accb88b27,"2017-11-26 22:56:15",RJ,credit_card,232.41,moveis_decoracao,59.8
16c9ef138b75b95f8fd7969d2a2900ca,"2017-09-23 10:07:31",SP,boleto,108.72,cama_mesa_banho,95.03
236992e91012a3c75936dd524d4cb688,"2018-05-11 19:44:32",MG,credit_card,19.21,consoles_games,11.5
14f90c3a16f99d432faf1ed9edde1379,"2018-03-21 12:06:28",SP,credit_card,79.29,cama_mesa_banho,59.9
17bac873da4c588c3111d7399f91673e,"2017-02-11 10:11:23",SP,voucher,30.95,beleza_saude,19.99
09ba762d7b29d3771a788d7d039159fa,"2017-03-01 12:54:25",SC,credit_card,307.63,perfumaria,289.9
07ca34c2d97b99d913debf2866805373,"2017-09-23 00:09:48",RJ,credit_card,131.26,cama_mesa_banho,110
1e27216416d628fcdc4528fe1cae4c0a,"2017-10-22 15:13:24",SC,credit_card,51.54,esporte_lazer,38.94
20be6d24b0a84a4e329e5973d524f20f,"2017-08-01 23:35:06",MA,credit_card,108.28,beleza_saude,19.99
20be6d24b0a84a4e329e5973d524f20f,"2017-08-01 23:35:06",MA,credit_card,108.28,beleza_saude,19.99
08f70652fecc748f3ab45ccaac355cb1,"2017-10-09 22:08:45",MG,credit_card,72.14,perfumaria,56.99
21577126c19bf11a0b91592e5844ba78,"2018-03-16 00:14:19",RJ,voucher,3.32,agro_industria_e_comercio,57
061ba2e2d7544790b6ed6b5b4dd9278c,"2018-05-03 22:56:36",BA,credit_card,110,relogios_presentes,110
013e9c654a339d80b53513da3c1ea437,"2017-06-18 13:48:48",SP,credit_card,123.01,utilidades_domesticas,109.9
1d003e03109b335cad4355041e8bb032,"2018-04-26 18:28:38",MG,credit_card,176.83,esporte_lazer,159.99
035678e70978296fb0e7469a611c322e,"2018-01-10 05:39:45",SC,credit_card,53.67,ferramentas_jardim,179.99
110f190bf49ab04f3ead4f860570e902,"2017-10-03 15:46:55",SP,voucher,50,informatica_acessorios,130
2343dbf79839ce221f3e1ec059cbff9f,"2018-07-04 21:42:04",RJ,credit_card,140.56,utilidades_domesticas,109.99
23f592266a54ffc371a5c3eee760aaae,"2017-11-29 18:59:32",RS,credit_card,71.14,perfumaria,56.99
054418a6880b7e815bf64730ef040574,"2018-05-18 01:06:11",RS,credit_card,902.03,relogios_presentes,878
1f2638f8b42427da20d04f8fe55f4588,"2018-01-20 10:07:10",RJ,credit_card,106.87,informatica_acessorios,89.8
09bb35a3939c3181b4a5619cb3918976,"2017-11-26 03:42:06",SP,credit_card,116.94,fashion_bolsas_e_acessorios,99
19427c3cc9b9461a9151cbff2d5d2c8a,"2017-08-15 13:10:50",SP,credit_card,83.41,cama_mesa_banho,69.9
195a3ab9bf618fe05066b2ce276d2bc0,"2018-01-21 22:18:00",PA,credit_card,73.74,informatica_acessorios,44.99
0dc2734aeb43fcd6b5c4a6d6296f50c5,"2017-03-02 09:21:19",BA,boleto,177.38,alimentos,149.9
1dca8b6025f7b613456a828b3e273900,"2017-07-06 15:46:31",SP,boleto,69.03,malas_acessorios,54.9
1c3a0c1d7e9d92523cfe3bfad809a439,"2018-03-11 11:11:51",AL,credit_card,35.1,esporte_lazer,21.49
1cfc85fa3b31428092f247f88bc965a8,"2018-02-26 14:57:41",RJ,credit_card,127.21,informatica_acessorios,110
1d1e77334238a731c494f066a6c0d500,"2017-09-15 08:51:48",BA,debit_card,36.69,telefonia,19.9
1cc47b4855c5d2cf01a73dc8ae838079,"2017-12-06 12:33:21",MG,boleto,246.28,cama_mesa_banho,219.9
11edf2e8e2e689ab25e609f6a45b5b7a,"2017-06-26 15:01:51",MG,credit_card,137.99,cama_mesa_banho,119.9
152e3e1d1cd5a952b1f4049ff29ab695,"2018-04-24 18:40:22",PR,credit_card,109.99,relogios_presentes,109.99
1fd3ed20f784f14ed6b198d18c484c0d,"2018-05-11 06:51:50",RJ,credit_card,22.5,artes,14.03
24e7eb8286ce5ef529b9fcc4fe92ecb1,"2018-02-22 15:13:31",PR,credit_card,110,bebes,39.9
24e7eb8286ce5ef529b9fcc4fe92ecb1,"2018-02-22 15:13:31",PR,credit_card,110,bebes,39.9
035201c3c82a97f8a25dd6bd5244b2d5,"2017-11-10 16:54:13",RJ,boleto,135.08,malas_acessorios,89.99
0de5dbc9f3226761687d84b54057efba,"2017-08-09 21:09:22",BA,credit_card,73.89,moveis_decoracao,35.99
0e52eaa92a794742da29c413a23a7b80,"2018-06-26 21:23:04",GO,credit_card,137.93,relogios_presentes,119
09442375307dcece0366e86601bf99f9,"2017-10-26 13:15:23",CE,boleto,79.8,beleza_saude,58.99
0bf144db6ca7ef970a25b6a720947622,"2018-05-29 16:36:26",RS,credit_card,136.62,moveis_decoracao,48.99
0d9664d8da1dc4337269071b39e19423,"2016-10-06 22:00:27",SP,credit_card,267.49,perfumaria,249.9
1162cd6cea2c1d4d79492aef88f50618,"2018-02-09 06:57:50",PR,credit_card,373.88,utilidades_domesticas,169.99
1162cd6cea2c1d4d79492aef88f50618,"2018-02-09 06:57:50",PR,credit_card,373.88,utilidades_domesticas,169.99
1c2bab4c18a97c3bba457866ee72bdbd,"2017-09-20 18:46:25",MG,credit_card,80.19,bebes,64.99
0ffcc7c4e90436e138f698340e3d0e25,"2017-11-25 10:02:21",SP,credit_card,70.91,papelaria,59
